Observation ID,Source Record ID,Source,Source Class,Observation Level,Name,Operator,Owner,Developer,Occupant,Address,City,State,County,ZIP Code,Latitude,Longitude,Location Precision,Purpose,Status,Status Detail,Status Date,Expected Service Date,Square Feet,Facility Count,Building Count,Property Size Acres,Project Cost,Raw Capacity Text,Published Capacity Estimate Low MW,Published Capacity Estimate MW,Published Capacity Estimate High MW,Capacity Estimate Basis,Planned Data Center Capacity MW,Contracted Utility Capacity MW,Energized Capacity MW,Annual Electricity Consumption MWh,Planned Onsite Generation MW,Power Source,Dedicated Power Plant,Generator Count,Utility,Balancing Authority,Watershed,Water Withdrawal Gallons/Year,Water Consumption Gallons/Year,Site WUE L/kWh,Cooling System,Water Source,Water Permit or Utility Record,Reclaimed Water Use,Water Evidence Scope,Water Evidence Grade,Water Evidence Type,Water Evidence Source,Water Evidence URL,Water Evidence Date,Community Response,Evidence Grade,Evidence Type,Inventory Confidence,Source URL,Upstream Source URL,Source Date,Source Updated Date,Notes,Resolution Reason
im3:9bbba3bc1569c759,im3-source:9bbba3bc1569c759,IM3 Open Source Data Center Atlas / OpenStreetMap,Observed footprint,building,,,,,,,,WA,Grant County,,47.24427568764932,-119.81481251571768,Mapped centroid,,Observed footprint,,,,147278.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,Open geospatial inventory,mapped building,https://doi.org/10.57931/3017294,https://www.openstreetmap.org,,,IM3 geospatial observation. Identity grain is preserved by Observation Level.,Insufficient evidence to establish or attach a distinct campus
im3:9c0aa3058a1249fe,im3-source:9c0aa3058a1249fe,IM3 Open Source Data Center Atlas / OpenStreetMap,Observed footprint,building,Amazon PDX67,Amazon Web Services,,,,,,OR,Umatilla County,,45.90385103578912,-119.3204870220183,Mapped centroid,,Observed footprint,,,,219900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,Open geospatial inventory,mapped building,https://doi.org/10.57931/3017294,https://www.openstreetmap.org,,,IM3 geospatial observation. Identity grain is preserved by Observation Level.,Insufficient evidence to establish or attach a distinct campus
im3:9c41ce89cb16ef79,im3-source:9c41ce89cb16ef79,IM3 Open Source Data Center Atlas / OpenStreetMap,Observed footprint,building,ADP South Dakota,,,,,,,SD,Minnehaha County,,43.59991456380811,-96.79470699998708,Mapped centroid,,Observed footprint,,,,243125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,Open geospatial inventory,mapped building,https://doi.org/10.57931/3017294,https://www.openstreetmap.org,,,IM3 geospatial observation. Identity grain is preserved by Observation Level.,Insufficient evidence to establish or attach a distinct campus
im3:9c7310180d972c21,im3-source:9c7310180d972c21,IM3 Open Source Data Center Atlas / OpenStreetMap,Observed footprint,building,Intergate Seattle East Building 5,Sabey,,,,,,WA,King County,,47.491919770323186,-122.28973615327564,Mapped centroid,,Observed footprint,,,,200124.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,Open geospatial inventory,mapped building,https://doi.org/10.57931/3017294,https://www.openstreetmap.org,,,IM3 geospatial observation. Identity grain is preserved by Observation Level.,Insufficient evidence to establish or attach a distinct campus
im3:9cda4fd4a44b3226,im3-source:9cda4fd4a44b3226,IM3 Open Source Data Center Atlas / OpenStreetMap,Observed footprint,site_point,Lumen Baltimore,Lumen Technologies,,,,,,MD,Baltimore city,,39.29175920000002,-76.6204024,Mapped centroid,,Observed footprint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,Open geospatial inventory,mapped point,https://doi.org/10.57931/3017294,https://www.openstreetmap.org,,,IM3 geospatial observation. Identity grain is preserved by Observation Level.,Insufficient evidence to establish or attach a distinct campus
im3:9d00b8f847a6e104,im3-source:9d00b8f847a6e104,IM3 Open Source Data Center Atlas / OpenStreetMap,Observed footprint,building,,,,,,,,WA,Grant County,,47.24760077052501,-119.82542905444971,Mapped centroid,,Observed footprint,,,,138534.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,Open geospatial inventory,mapped building,https://doi.org/10.57931/3017294,https://www.openstreetmap.org,,,IM3 geospatial observation. Identity grain is preserved by Observation Level.,Insufficient evidence to establish or attach a distinct campus
im3:9d25a4369052790c,im3-source:9d25a4369052790c,IM3 Open Source Data Center Atlas / OpenStreetMap,Observed footprint,building,,,,,,,,OR,Umatilla County,,45.9158356,-119.26652740000002,Mapped centroid,,Observed footprint,,,,2608.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,Open geospatial inventory,mapped building,https://doi.org/10.57931/3017294,https://www.openstreetmap.org,,,IM3 geospatial observation. Identity grain is preserved by Observation Level.,Insufficient evidence to establish or attach a distinct campus
im3:9d4997984dbd6d13,im3-source:9d4997984dbd6d13,IM3 Open Source Data Center Atlas / OpenStreetMap,Observed footprint,building,,,,,,,,WA,Grant County,,47.23709781809187,-119.8951561140021,Mapped centroid,,Observed footprint,,,,216848.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,Open geospatial inventory,mapped building,https://doi.org/10.57931/3017294,https://www.openstreetmap.org,,,IM3 geospatial observation. Identity grain is preserved by Observation Level.,Insufficient evidence to establish or attach a distinct campus
im3:9da884730cd7dbde,im3-source:9da884730cd7dbde,IM3 Open Source Data Center Atlas / OpenStreetMap,Observed footprint,building,CyrusOne CIN2,CyrusOne,,,,,,OH,Hamilton County,,39.102694860422,-84.5178975375086,Mapped centroid,,Observed footprint,,,,29534.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,Open geospatial inventory,mapped building,https://doi.org/10.57931/3017294,https://www.openstreetmap.org,,,IM3 geospatial observation. Identity grain is preserved by Observation Level.,Insufficient evidence to establish or attach a distinct campus
im3:9e9ddb36d3080dd3,im3-source:9e9ddb36d3080dd3,IM3 Open Source Data Center Atlas / OpenStreetMap,Observed footprint,building,Apollo Cable Landing Station,Apollo,,,,,,NJ,Monmouth County,,40.15704355,-74.10158205,Mapped centroid,,Observed footprint,,,,25904.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,Open geospatial inventory,mapped building,https://doi.org/10.57931/3017294,https://www.openstreetmap.org,,,IM3 geospatial observation. Identity grain is preserved by Observation Level.,Insufficient evidence to establish or attach a distinct campus
im3:9eb2b9ad94dd52be,im3-source:9eb2b9ad94dd52be,IM3 Open Source Data Center Atlas / OpenStreetMap,Observed footprint,building,,,,,,,,ID,Ada County,,43.46314907384865,-116.26822782680377,Mapped centroid,,Observed footprint,,,,311564.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,Open geospatial inventory,mapped building,https://doi.org/10.57931/3017294,https://www.openstreetmap.org,,,IM3 geospatial observation. Identity grain is preserved by Observation Level.,Insufficient evidence to establish or attach a distinct campus
im3:9fd29a97fa044d18,im3-source:9fd29a97fa044d18,IM3 Open Source Data Center Atlas / OpenStreetMap,Observed footprint,building,EdgeConneX CHI01,EdgeConneX,,,,,,IL,Cook County,,42.0007751967201,-87.95076869609937,Mapped centroid,,Observed footprint,,,,120191.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,Open geospatial inventory,mapped building,https://doi.org/10.57931/3017294,https://www.openstreetmap.org,,,IM3 geospatial observation. Identity grain is preserved by Observation Level.,Insufficient evidence to establish or attach a distinct campus
im3:a043f9b7ed890098,im3-source:a043f9b7ed890098,IM3 Open Source Data Center Atlas / OpenStreetMap,Observed footprint,building,,,,,,,,VA,Loudoun County,,39.057819052300445,-77.54673254951018,Mapped centroid,,Observed footprint,,,,106352.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,Open geospatial inventory,mapped building,https://doi.org/10.57931/3017294,https://www.openstreetmap.org,,,IM3 geospatial observation. Identity grain is preserved by Observation Level.,Insufficient evidence to establish or attach a distinct campus
im3:a064801666be6db7,im3-source:a064801666be6db7,IM3 Open Source Data Center Atlas / OpenStreetMap,Observed footprint,building,Valero Wiserman,Valero,,,,,,TX,Bexar County,,29.474285412783512,-98.68006447623816,Mapped centroid,,Observed footprint,,,,58304.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,Open geospatial inventory,mapped building,https://doi.org/10.57931/3017294,https://www.openstreetmap.org,,,IM3 geospatial observation. Identity grain is preserved by Observation Level.,Insufficient evidence to establish or attach a distinct campus
im3:a10dbb85553b41f6,im3-source:a10dbb85553b41f6,IM3 Open Source Data Center Atlas / OpenStreetMap,Observed footprint,building,Amazon IAD140,Amazon Web Services,,,,,,VA,Loudoun County,,38.98145514397075,-77.41755006424644,Mapped centroid,,Observed footprint,,,,215095.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,Open geospatial inventory,mapped building,https://doi.org/10.57931/3017294,https://www.openstreetmap.org,,,IM3 geospatial observation. Identity grain is preserved by Observation Level.,Insufficient evidence to establish or attach a distinct campus
im3:a201659777a2d118,im3-source:a201659777a2d118,IM3 Open Source Data Center Atlas / OpenStreetMap,Observed footprint,building,Amazon IAD59,Amazon Web Services,,,,,,VA,Prince William County,,38.792226001554425,-77.54844963798222,Mapped centroid,,Observed footprint,,,,127281.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,Open geospatial inventory,mapped building,https://doi.org/10.57931/3017294,https://www.openstreetmap.org,,,IM3 geospatial observation. Identity grain is preserved by Observation Level.,Insufficient evidence to establish or attach a distinct campus
im3:a254ae1bd0892d76,im3-source:a254ae1bd0892d76,IM3 Open Source Data Center Atlas / OpenStreetMap,Observed footprint,site_point,Flexential - Denver - Aurora,Flexential,,,,,,CO,Arapahoe County,,39.66104880000002,-104.8488321,Mapped centroid,,Observed footprint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,Open geospatial inventory,mapped point,https://doi.org/10.57931/3017294,https://www.openstreetmap.org,,,IM3 geospatial observation. Identity grain is preserved by Observation Level.,Insufficient evidence to establish or attach a distinct campus
im3:a2bcfe8918b47215,im3-source:a2bcfe8918b47215,IM3 Open Source Data Center Atlas / OpenStreetMap,Observed footprint,building,Equinix San Jose SV3,Equinix,,,,,,CA,Santa Clara County,,37.38826955685698,-121.8884290887418,Mapped centroid,,Observed footprint,,,,109684.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,Open geospatial inventory,mapped building,https://doi.org/10.57931/3017294,https://www.openstreetmap.org,,,IM3 geospatial observation. Identity grain is preserved by Observation Level.,Insufficient evidence to establish or attach a distinct campus
im3:a2d0c75b23ea9e80,im3-source:a2d0c75b23ea9e80,IM3 Open Source Data Center Atlas / OpenStreetMap,Observed footprint,site_point,San Jose Colocation Center,CoreSite,,,,,,CA,Santa Clara County,,37.3341181,-121.891646,Mapped centroid,,Observed footprint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,Open geospatial inventory,mapped point,https://doi.org/10.57931/3017294,https://www.openstreetmap.org,,,IM3 geospatial observation. Identity grain is preserved by Observation Level.,Insufficient evidence to establish or attach a distinct campus
im3:a37b0508411b69ca,im3-source:a37b0508411b69ca,IM3 Open Source Data Center Atlas / OpenStreetMap,Observed footprint,building,Equinix SV4,Equinix,,,,,,CA,Santa Clara County,,37.414564315001705,-122.0145795368534,Mapped centroid,,Observed footprint,,,,122369.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,Open geospatial inventory,mapped building,https://doi.org/10.57931/3017294,https://www.openstreetmap.org,,,IM3 geospatial observation. Identity grain is preserved by Observation Level.,Insufficient evidence to establish or attach a distinct campus
im3:a40b23792f58507c,im3-source:a40b23792f58507c,IM3 Open Source Data Center Atlas / OpenStreetMap,Observed footprint,building,Lumen Austin 1,,,,,,,TX,Travis County,,30.196499003205144,-97.71239984305176,Mapped centroid,,Observed footprint,,,,74722.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,Open geospatial inventory,mapped building,https://doi.org/10.57931/3017294,https://www.openstreetmap.org,,,IM3 geospatial observation. Identity grain is preserved by Observation Level.,Insufficient evidence to establish or attach a distinct campus
im3:a4282c4b7132a0e8,im3-source:a4282c4b7132a0e8,IM3 Open Source Data Center Atlas / OpenStreetMap,Observed footprint,building,,,,,,,,IA,Polk County,,41.51388770000002,-93.72140960000009,Mapped centroid,,Observed footprint,,,,263950.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,Open geospatial inventory,mapped building,https://doi.org/10.57931/3017294,https://www.openstreetmap.org,,,IM3 geospatial observation. Identity grain is preserved by Observation Level.,Insufficient evidence to establish or attach a distinct campus
im3:a4dc8dddc08d5e6a,im3-source:a4dc8dddc08d5e6a,IM3 Open Source Data Center Atlas / OpenStreetMap,Observed footprint,building,,,,,,,,CA,Santa Clara County,,37.37977911175433,-121.94991004387076,Mapped centroid,,Observed footprint,,,,18864.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,Open geospatial inventory,mapped building,https://doi.org/10.57931/3017294,https://www.openstreetmap.org,,,IM3 geospatial observation. Identity grain is preserved by Observation Level.,Insufficient evidence to establish or attach a distinct campus
im3:a513578607729361,im3-source:a513578607729361,IM3 Open Source Data Center Atlas / OpenStreetMap,Observed footprint,building,Flexential Phoenix - Deer Valley,Flexential,,,,,,AZ,Maricopa County,,33.68467413465491,-112.09835688437995,Mapped centroid,,Observed footprint,,,,110023.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,Open geospatial inventory,mapped building,https://doi.org/10.57931/3017294,https://www.openstreetmap.org,,,IM3 geospatial observation. Identity grain is preserved by Observation Level.,Insufficient evidence to establish or attach a distinct campus
im3:a51b98464d84630f,im3-source:a51b98464d84630f,IM3 Open Source Data Center Atlas / OpenStreetMap,Observed footprint,building,AiNET,,,,,,,MD,Prince George's County,,39.05282250798605,-76.92590821675974,Mapped centroid,,Observed footprint,,,,43057.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,Open geospatial inventory,mapped building,https://doi.org/10.57931/3017294,https://www.openstreetmap.org,,,IM3 geospatial observation. Identity grain is preserved by Observation Level.,Insufficient evidence to establish or attach a distinct campus
im3:a559472e4eac1687,im3-source:a559472e4eac1687,IM3 Open Source Data Center Atlas / OpenStreetMap,Observed footprint,building,Skybox Chicago I,Skybox,,,,,,IL,Cook County,,41.99366849037391,-87.97351851740306,Mapped centroid,,Observed footprint,,,,174575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,Open geospatial inventory,mapped building,https://doi.org/10.57931/3017294,https://www.openstreetmap.org,,,IM3 geospatial observation. Identity grain is preserved by Observation Level.,Insufficient evidence to establish or attach a distinct campus
im3:a6c75dc38bf9e496,im3-source:a6c75dc38bf9e496,IM3 Open Source Data Center Atlas / OpenStreetMap,Observed footprint,building,,,,,,,,VA,Loudoun County,,39.05412168757841,-77.54599489144323,Mapped centroid,,Observed footprint,,,,116829.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,Open geospatial inventory,mapped building,https://doi.org/10.57931/3017294,https://www.openstreetmap.org,,,IM3 geospatial observation. Identity grain is preserved by Observation Level.,Insufficient evidence to establish or attach a distinct campus
im3:a6d6661025ca34a5,im3-source:a6d6661025ca34a5,IM3 Open Source Data Center Atlas / OpenStreetMap,Observed footprint,building,Switch Edge 1,,,,,,,NV,Clark County,,36.05914890029927,-115.21368205586587,Mapped centroid,,Observed footprint,,,,27670.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,Open geospatial inventory,mapped building,https://doi.org/10.57931/3017294,https://www.openstreetmap.org,,,IM3 geospatial observation. Identity grain is preserved by Observation Level.,Insufficient evidence to establish or attach a distinct campus
im3:a7a594a06cbf94d7,im3-source:a7a594a06cbf94d7,IM3 Open Source Data Center Atlas / OpenStreetMap,Observed footprint,building,RagingWire CA1,NTT,,,,,,CA,Sacramento County,,38.6504318296716,-121.48918647194274,Mapped centroid,,Observed footprint,,,,192302.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,Open geospatial inventory,mapped building,https://doi.org/10.57931/3017294,https://www.openstreetmap.org,,,IM3 geospatial observation. Identity grain is preserved by Observation Level.,Insufficient evidence to establish or attach a distinct campus
im3:a7c0436cc332d7b9,im3-source:a7c0436cc332d7b9,IM3 Open Source Data Center Atlas / OpenStreetMap,Observed footprint,building,,,,,,,,NJ,Somerset County,,40.59934510484041,-74.70962307665411,Mapped centroid,,Observed footprint,,,,19551.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,Open geospatial inventory,mapped building,https://doi.org/10.57931/3017294,https://www.openstreetmap.org,,,IM3 geospatial observation. Identity grain is preserved by Observation Level.,Insufficient evidence to establish or attach a distinct campus
im3:a8912fcd8d221d49,im3-source:a8912fcd8d221d49,IM3 Open Source Data Center Atlas / OpenStreetMap,Observed footprint,building,Microsoft,Microsoft,,,,,,CA,Santa Clara County,,37.36206620767396,-121.94643635566185,Mapped centroid,,Observed footprint,,,,166655.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,Open geospatial inventory,mapped building,https://doi.org/10.57931/3017294,https://www.openstreetmap.org,,,IM3 geospatial observation. Identity grain is preserved by Observation Level.,Insufficient evidence to establish or attach a distinct campus
im3:a91ac0d14548d334,im3-source:a91ac0d14548d334,IM3 Open Source Data Center Atlas / OpenStreetMap,Observed footprint,building,Centersquare: Phoenix - (PHX1 - Mesa),Centersquare,,,,,,AZ,Maricopa County,,33.421284262518114,-111.85899423010268,Mapped centroid,,Observed footprint,,,,57992.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,Open geospatial inventory,mapped building,https://doi.org/10.57931/3017294,https://www.openstreetmap.org,,,IM3 geospatial observation. Identity grain is preserved by Observation Level.,Insufficient evidence to establish or attach a distinct campus
im3:aa3712e052b8d274,im3-source:aa3712e052b8d274,IM3 Open Source Data Center Atlas / OpenStreetMap,Observed footprint,building,Cox Data Center,,,,,,,GA,Fulton County,,34.03620188650896,-84.31955321544369,Mapped centroid,,Observed footprint,,,,127858.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,Open geospatial inventory,mapped building,https://doi.org/10.57931/3017294,https://www.openstreetmap.org,,,IM3 geospatial observation. Identity grain is preserved by Observation Level.,Insufficient evidence to establish or attach a distinct campus
