Pipeline Type,Entity ID,Entity Name,Plant ID,Plant Name,Plant State,County,Balancing Authority Code,Sector,Generator ID,Nameplate Capacity (MW),Net Summer Capacity (MW),Net Winter Capacity (MW),Technology,Technology Group,Energy Source Code,Prime Mover Code,Expected Month,Expected Year,Status,Latitude,Longitude
Addition,67827,Pescara 1 Solar LLC,70010.0,Pescara 1,NY,Orleans,NYIS,IPP Non-CHP,167,4.9,4.9,4.9,Solar Photovoltaic,Solar,SUN,PV,6.0,2026.0,"(U) Under construction, less than or equal to 50 percent complete",43.304517,-78.2196
Addition,67828,Pescara 2 Solar LLC,70011.0,Pescara 2,NY,Orleans,NYIS,IPP Non-CHP,168,4.9,4.9,4.9,Solar Photovoltaic,Solar,SUN,PV,6.0,2026.0,"(U) Under construction, less than or equal to 50 percent complete",43.30713,-78.22121
Addition,65869,Prologis Logistics Services Incorporated,70012.0,Redlands DC 9 - sline609,CA,San Bernardino,CISO,IPP Non-CHP,BA609,2.4,2.4,2.4,Batteries,Battery storage,MWH,BA,6.0,2026.0,"(U) Under construction, less than or equal to 50 percent complete",34.083141,-117.2035
Addition,65869,Prologis Logistics Services Incorporated,70012.0,Redlands DC 9 - sline609,CA,San Bernardino,CISO,IPP Non-CHP,IN609,2.6,2.6,2.6,Solar Photovoltaic,Solar,SUN,PV,6.0,2026.0,"(U) Under construction, less than or equal to 50 percent complete",34.083141,-117.2035
Addition,65869,Prologis Logistics Services Incorporated,70095.0,Perris DC 5 - sline015,CA,Riverside,CISO,IPP Non-CHP,IN015,1.6,1.6,1.6,Solar Photovoltaic,Solar,SUN,PV,6.0,2026.0,"(U) Under construction, less than or equal to 50 percent complete",33.850185,-117.2322
Addition,67885,CVE US PA New Alexandria 185 LLC,70120.0,New Alexandria - PA 0185 (Weimer),PA,Westmoreland,PJM,IPP Non-CHP,185,3.0,3.0,3.0,Solar Photovoltaic,Solar,SUN,PV,6.0,2026.0,"(U) Under construction, less than or equal to 50 percent complete",40.40255,-79.42805
Addition,67886,CVE US VA Petersburg 224 LLC,70123.0,Petersburg - VA 0224 (Murphy),VA,Chesterfield,PJM,IPP Non-CHP,224,2.6,2.6,2.6,Solar Photovoltaic,Solar,SUN,PV,6.0,2026.0,"(U) Under construction, less than or equal to 50 percent complete",37.24348,-77.43647
Addition,20880,City of Wisner (NE),2316.0,Wisner,NE,Cuming,SWPP,Electric Utility,6,1.5,1.5,1.5,Petroleum Liquids,Other thermal,DFO,IC,7.0,2026.0,"(TS) Construction complete, but not yet in commercial operation",41.988069,-96.91599
Addition,56953,"Bos Dairy, LLC",57625.0,"Bos Dairy, LLC",IN,Jasper,MISO,Industrial Non-CHP,BOS5,1.0,0.9,0.9,Natural Gas Internal Combustion Engine,Natural gas,NG,IC,7.0,2026.0,"(TS) Construction complete, but not yet in commercial operation",41.1153,-87.2328
Addition,60796,91MC 8me LLC,61167.0,Aratina Solar Center 1B,CA,San Bernardino,CISO,IPP Non-CHP,91MC8,80.0,80.0,80.0,Solar Photovoltaic,Solar,SUN,PV,7.0,2026.0,"(TS) Construction complete, but not yet in commercial operation",34.987952,-117.5716
Addition,60796,91MC 8me LLC,61167.0,Aratina Solar Center 1B,CA,San Bernardino,CISO,IPP Non-CHP,BESS,50.0,50.0,50.0,Batteries,Battery storage,MWH,BA,7.0,2026.0,"(TS) Construction complete, but not yet in commercial operation",34.987952,-117.5716
Addition,62646,"Painter Energy Storage, LLC",62729.0,Painter Energy Storage,CA,Santa Barbara,CISO,IPP Non-CHP,PAIN1,10.0,10.0,10.0,Batteries,Battery storage,MWH,BA,7.0,2026.0,"(TS) Construction complete, but not yet in commercial operation",34.41,-119.515
Addition,62664,"Lock 14 Hydro Partners, LLC",62749.0,Heidelberg Hydroelectric Project,KY,Lee,PJM,IPP Non-CHP,1,0.6,0.6,0.6,Conventional Hydroelectric,Hydro,WAT,HY,7.0,2026.0,"(TS) Construction complete, but not yet in commercial operation",37.552399,-83.77001
Addition,62664,"Lock 14 Hydro Partners, LLC",62749.0,Heidelberg Hydroelectric Project,KY,Lee,PJM,IPP Non-CHP,2,0.6,0.6,0.6,Conventional Hydroelectric,Hydro,WAT,HY,7.0,2026.0,"(TS) Construction complete, but not yet in commercial operation",37.552399,-83.77001
Addition,62664,"Lock 14 Hydro Partners, LLC",62749.0,Heidelberg Hydroelectric Project,KY,Lee,PJM,IPP Non-CHP,3,0.2,0.2,0.2,Conventional Hydroelectric,Hydro,WAT,HY,7.0,2026.0,"(TS) Construction complete, but not yet in commercial operation",37.552399,-83.77001
Addition,62664,"Lock 14 Hydro Partners, LLC",62749.0,Heidelberg Hydroelectric Project,KY,Lee,PJM,IPP Non-CHP,4,0.2,0.2,0.2,Conventional Hydroelectric,Hydro,WAT,HY,7.0,2026.0,"(TS) Construction complete, but not yet in commercial operation",37.552399,-83.77001
Addition,62664,"Lock 14 Hydro Partners, LLC",62749.0,Heidelberg Hydroelectric Project,KY,Lee,PJM,IPP Non-CHP,5,0.6,0.6,0.6,Conventional Hydroelectric,Hydro,WAT,HY,7.0,2026.0,"(TS) Construction complete, but not yet in commercial operation",37.552399,-83.77001
Addition,62664,"Lock 14 Hydro Partners, LLC",62749.0,Heidelberg Hydroelectric Project,KY,Lee,PJM,IPP Non-CHP,6,0.6,0.6,0.6,Conventional Hydroelectric,Hydro,WAT,HY,7.0,2026.0,"(TS) Construction complete, but not yet in commercial operation",37.552399,-83.77001
Addition,63257,"Solar Carver 1, LLC",63541.0,Solar Carver 1 Hybrid,MA,Plymouth,ISNE,IPP Non-CHP,BCRV1,2.0,2.0,2.0,Batteries,Battery storage,MWH,BA,7.0,2026.0,"(V) Under construction, more than 50 percent complete",41.824474,-70.75292
Addition,63257,"Solar Carver 1, LLC",63541.0,Solar Carver 1 Hybrid,MA,Plymouth,ISNE,IPP Non-CHP,SCRV1,2.0,2.0,2.0,Solar Photovoltaic,Solar,SUN,PV,7.0,2026.0,"(V) Under construction, more than 50 percent complete",41.824474,-70.75292
Addition,61222,174 Power Global Corp.,63798.0,Atlas,AZ,La Paz,AZPS,IPP Non-CHP,ATL01,300.0,300.0,300.0,Solar Photovoltaic,Solar,SUN,PV,7.0,2026.0,"(V) Under construction, more than 50 percent complete",33.94345,-113.7917
Addition,67192,RWE Clean Energy,64202.0,"Big Star Solar, LLC (Hybrid)",TX,Bastrop,ERCO,IPP Non-CHP,BGSTB,80.0,80.0,80.0,Batteries,Battery storage,MWH,BA,7.0,2026.0,"(TS) Construction complete, but not yet in commercial operation",29.894053,-97.27054
Addition,63969,"Placid Solar, LLC",64346.0,Highland Solar South,FL,Highlands,FPC,IPP Non-CHP,9999,74.9,74.9,74.9,Solar Photovoltaic,Solar,SUN,PV,7.0,2026.0,"(V) Under construction, more than 50 percent complete",27.2664,-81.4082
Addition,56201,Engie North America,64531.0,Noosa Energy Storage LLC,CA,San Joaquin,CISO,IPP Non-CHP,KOV4A,99.0,99.0,99.0,Batteries,Battery storage,MWH,BA,7.0,2026.0,"(U) Under construction, less than or equal to 50 percent complete",37.756292,-121.1481
Addition,64266,"Blue Jay Solar I, LLC",64672.0,"Blue Jay Solar I, LLC",TX,Grimes,ERCO,IPP Non-CHP,BLUJS,210.0,210.0,210.0,Solar Photovoltaic,Solar,SUN,PV,7.0,2026.0,"(TS) Construction complete, but not yet in commercial operation",30.705329,-96.06983
Addition,64438,"Enel Green Power Roseland Solar, LLC",65028.0,"Roseland Solar Project, LLC",TX,Falls,ERCO,IPP Non-CHP,ROSES,500.0,500.0,500.0,Solar Photovoltaic,Solar,SUN,PV,7.0,2026.0,"(TS) Construction complete, but not yet in commercial operation",31.461242,-96.82493
Addition,5248,Dominion Energy Inc.,65043.0,Dulles Solar and Storage,VA,Loudoun,PJM,Electric Utility,DUSO,100.0,100.0,100.0,Solar Photovoltaic,Solar,SUN,PV,7.0,2026.0,"(V) Under construction, more than 50 percent complete",38.95,-77.5
Addition,67192,RWE Clean Energy,65338.0,Union Ridge Solar,OH,Montgomery,PJM,IPP Non-CHP,UNIS1,108.0,108.0,108.0,Solar Photovoltaic,Solar,SUN,PV,7.0,2026.0,"(TS) Construction complete, but not yet in commercial operation",39.984126,-82.6413
Addition,56201,Engie North America,65870.0,Castor,TX,Brazoria,ERCO,IPP Non-CHP,CASTR,200.0,200.0,200.0,Batteries,Battery storage,MWH,BA,7.0,2026.0,"(U) Under construction, less than or equal to 50 percent complete",29.150279,-95.65118
Addition,61012,AES Distributed Energy,66066.0,AES Waiawa Phase 2 Solar,HI,Honolulu,HECO,IPP Non-CHP,WAIBA,30.0,30.0,30.0,Batteries,Battery storage,MWH,BA,7.0,2026.0,"(V) Under construction, more than 50 percent complete",21.43026,-157.9779
Addition,61012,AES Distributed Energy,66066.0,AES Waiawa Phase 2 Solar,HI,Honolulu,HECO,IPP Non-CHP,WAIPV,30.0,30.0,30.0,Solar Photovoltaic,Solar,SUN,PV,7.0,2026.0,"(V) Under construction, more than 50 percent complete",21.43026,-157.9779
Addition,65815,Sunraycer Assets I LLC,66342.0,Gaia Hybrid,TX,Navarro,ERCO,IPP Non-CHP,GAIAB,76.8,76.8,76.8,Batteries,Battery storage,MWH,BA,7.0,2026.0,"(TS) Construction complete, but not yet in commercial operation",32.160767,-96.19527
Addition,67466,"Nexus Renewable Power, LLC",66390.0,MRG Goody Solar Project Hybrid,TX,Lamar,ERCO,IPP Non-CHP,GDYES,50.4,50.4,50.4,Batteries,Battery storage,MWH,BA,7.0,2026.0,"(V) Under construction, more than 50 percent complete",33.639193,-95.62905
Addition,67466,"Nexus Renewable Power, LLC",66390.0,MRG Goody Solar Project Hybrid,TX,Lamar,ERCO,IPP Non-CHP,GDYPV,170.8,170.8,170.8,Solar Photovoltaic,Solar,SUN,PV,7.0,2026.0,"(V) Under construction, more than 50 percent complete",33.639193,-95.62905
Addition,65564,"Catalyze Dallas 7750 Dynasty Drive Microgrid, LLC",66516.0,TX Dallas 7750 Dynasty Drive,TX,Dallas,ERCO,IPP Non-CHP,19500,2.3,2.3,2.3,Solar Photovoltaic,Solar,SUN,PV,7.0,2026.0,"(TS) Construction complete, but not yet in commercial operation",32.652269,-96.75577
Addition,60025,Greenbacker Renewable Energy Corporation,66768.0,Hogs Bay,ME,Hancock,ISNE,IPP Non-CHP,694,2.0,2.0,2.0,Solar Photovoltaic,Solar,SUN,PV,7.0,2026.0,"(V) Under construction, more than 50 percent complete",44.57579,-68.19965
Addition,65761,"Lighthouse Arthur Kill, LLC",66785.0,Elevate Arthur Kill,NY,Richmond,NYIS,IPP Non-CHP,ELVAK,15.1,15.1,15.1,Batteries,Battery storage,MWH,BA,7.0,2026.0,"(V) Under construction, more than 50 percent complete",40.590066,-74.19836
Addition,65777,Urban Grid Solar,66843.0,Morgnec Solar,MD,Kent,PJM,IPP Non-CHP,MORG1,55.8,55.8,55.8,Solar Photovoltaic,Solar,SUN,PV,7.0,2026.0,"(V) Under construction, more than 50 percent complete",39.2299,-76.0525
Addition,65805,"GulfStar Power, LLC",66871.0,"GulfStar Power, LLC",TX,Wharton,ERCO,IPP Non-CHP,SOLAR,451.6,451.6,451.6,Solar Photovoltaic,Solar,SUN,PV,7.0,2026.0,"(TS) Construction complete, but not yet in commercial operation",29.191296,-95.96752
Addition,65819,"Ables Springs Solar, LLC",66905.0,Ables Springs Solar & Storage,TX,Kaufman,ERCO,IPP Non-CHP,SOLAR,151.0,151.0,151.0,Solar Photovoltaic,Solar,SUN,PV,7.0,2026.0,"(TS) Construction complete, but not yet in commercial operation",32.819566,-96.18484
Addition,65829,"Hill Solar 1, LLC",66912.0,Hill Solar 1,TX,Hill,ERCO,IPP Non-CHP,HS1,405.0,405.0,405.0,Solar Photovoltaic,Solar,SUN,PV,7.0,2026.0,"(TS) Construction complete, but not yet in commercial operation",32.139,-97.06
Addition,65831,"Danish Fields Solar, LLC",66914.0,"Danish Fields Solar, LLC",TX,Wharton,ERCO,IPP Non-CHP,DAN,600.0,600.0,600.0,Solar Photovoltaic,Solar,SUN,PV,7.0,2026.0,"(TS) Construction complete, but not yet in commercial operation",29.013637,-96.22054
Addition,65832,"Cottonwood Bayou Solar, LLC",66915.0,Cottonwood Bayou Solar,TX,Brazoria,ERCO,IPP Non-CHP,CTW,350.0,350.0,350.0,Solar Photovoltaic,Solar,SUN,PV,7.0,2026.0,"(TS) Construction complete, but not yet in commercial operation",29.263123,-95.258
Addition,66002,"Pastoria Solar Energy Company, LLC",67105.0,Pastoria Solar,CA,Kern,CISO,IPP Non-CHP,CPP01,105.2,105.2,105.2,Solar Photovoltaic,Solar,SUN,PV,7.0,2026.0,"(TS) Construction complete, but not yet in commercial operation",34.955231,-118.8642
Addition,61950,Terra-Gen Operating Co-Solar,67510.0,"Lockhart Solar PV IV, LLC",CA,San Bernardino,CISO,IPP Non-CHP,LOC4,80.0,80.0,80.0,Solar Photovoltaic,Solar,SUN,PV,7.0,2026.0,"(TS) Construction complete, but not yet in commercial operation",35.031908,-117.3379
Addition,66367,"Pittsburg RV & Boat Storage, LLC",67770.0,Pittsburg RV Solar,CA,Contra Costa,CISO,Commercial Non-CHP,30200,2.8,2.9,2.9,Solar Photovoltaic,Solar,SUN,PV,7.0,2026.0,"(TS) Construction complete, but not yet in commercial operation",38.01155,-121.8453
Addition,66413,Ray Ranch Solar LLC,67837.0,Ray Ranch Solar,TX,Goliad,ERCO,IPP Non-CHP,RAYRS,255.2,255.2,255.2,Solar Photovoltaic,Solar,SUN,PV,7.0,2026.0,"(TS) Construction complete, but not yet in commercial operation",28.628,-97.724
Addition,66449,"Potter Solar, LLC",67876.0,Potter Solar,PA,Potter,PJM,IPP Non-CHP,ENX35,35.0,35.0,35.0,Solar Photovoltaic,Solar,SUN,PV,7.0,2026.0,"(V) Under construction, more than 50 percent complete",41.837559,-78.04845
Addition,66544,"Foley Solar, LLC",68002.0,"Foley Solar, LLC",AL,Baldwin,SOCO,IPP Non-CHP,FOLEY,80.0,80.0,80.0,Solar Photovoltaic,Solar,SUN,PV,7.0,2026.0,"(TS) Construction complete, but not yet in commercial operation",30.377488,-87.72751
Addition,50123,"Leeward Asset Management, LLC",68009.0,Saltbranch 2,OK,Mayes,SWPP,IPP Non-CHP,SB12,73.0,73.0,73.0,Solar Photovoltaic,Solar,SUN,PV,7.0,2026.0,"(V) Under construction, more than 50 percent complete",36.331569,-95.22931
Addition,60059,ZGlobal Inc,68018.0,Merced BESS,CA,Merced,CISO,IPP Non-CHP,MRCDB,3.0,3.0,3.0,Batteries,Battery storage,MWH,BA,7.0,2026.0,"(TS) Construction complete, but not yet in commercial operation",36.989396,-120.8775
Addition,66576,Chillingham Solar LLC,68065.0,Chillingham Solar,TX,Bell,ERCO,IPP Non-CHP,CHILS,350.0,350.0,350.0,Solar Photovoltaic,Solar,SUN,PV,7.0,2026.0,"(TS) Construction complete, but not yet in commercial operation",31.006,-97.262
Addition,58468,Dominion Renewable Energy,68070.0,Alberta Solar,VA,Brunswick,PJM,Electric Utility,ALBER,3.0,3.0,3.0,Solar Photovoltaic,Solar,SUN,PV,7.0,2026.0,"(U) Under construction, less than or equal to 50 percent complete",36.841728,-77.91051
Addition,66586,"SR Cherry Valley, LLC",68097.0,SR Cherry Valley,AR,Cross,MISO,IPP Non-CHP,CHERR,4.8,4.8,4.8,Solar Photovoltaic,Solar,SUN,PV,7.0,2026.0,"(TS) Construction complete, but not yet in commercial operation",35.372893,-90.7708
Addition,65869,Prologis Logistics Services Incorporated,68132.0,Elk Grove 1-SLCHI701,IL,Cook,PJM,IPP Non-CHP,CH701,1.7,1.7,1.7,Solar Photovoltaic,Solar,SUN,PV,7.0,2026.0,"(V) Under construction, more than 50 percent complete",42.010416,-87.958
Addition,65869,Prologis Logistics Services Incorporated,68139.0,McCook 2-SLCHI102,IL,Cook,PJM,IPP Non-CHP,CH102,2.0,2.0,2.0,Solar Photovoltaic,Solar,SUN,PV,7.0,2026.0,"(TS) Construction complete, but not yet in commercial operation",41.803083,-87.81935
Addition,65869,Prologis Logistics Services Incorporated,68142.0,Northlake 3-SLCHI303,IL,Cook,PJM,IPP Non-CHP,CH303,1.6,1.6,1.6,Solar Photovoltaic,Solar,SUN,PV,7.0,2026.0,"(U) Under construction, less than or equal to 50 percent complete",41.918532,-87.9093
Addition,66642,City of Little Rock - (AR),68208.0,City of Little Rock Solar Array,AR,Pulaski,MISO,Electric Utility,LRZBR,4.9,4.9,3.7,Solar Photovoltaic,Solar,SUN,PV,7.0,2026.0,"(U) Under construction, less than or equal to 50 percent complete",34.69761,-92.21437
Addition,66653,"SR Adamsville, LLC",68224.0,SR Adamsville,TN,McNairy,TVA,IPP Non-CHP,ADAMV,25.0,25.0,25.0,Solar Photovoltaic,Solar,SUN,PV,7.0,2026.0,"(TS) Construction complete, but not yet in commercial operation",35.256025,-88.36971
Addition,66667,"SR Sequatchie, LLC",68254.0,SR Sequatchie,TN,Sequatchie,TVA,IPP Non-CHP,SEQUA,8.0,8.0,8.0,Solar Photovoltaic,Solar,SUN,PV,7.0,2026.0,"(V) Under construction, more than 50 percent complete",35.412666,-85.3278
Addition,20421,Western Minnesota Mun Pwr Agny,68277.0,Brookings Solar,SD,Brookings,SWPP,Electric Utility,1,4.9,4.9,4.9,Solar Photovoltaic,Solar,SUN,PV,7.0,2026.0,"(U) Under construction, less than or equal to 50 percent complete",44.340596,-96.72945
Addition,64904,AES Clean Energy,68388.0,AES Rt 5 Solar CSG,NY,Genesee,NYIS,IPP Non-CHP,RT5SS,5.0,4.9,1.0,Solar Photovoltaic,Solar,SUN,PV,7.0,2026.0,"(V) Under construction, more than 50 percent complete",42.97347,-78.01527
Addition,803,Arizona Public Service Co,68397.0,Ironwood Solar,AZ,Yuma,AZPS,Electric Utility,I168M,168.0,168.0,168.0,Solar Photovoltaic,Solar,SUN,PV,7.0,2026.0,"(TS) Construction complete, but not yet in commercial operation",32.915556,-113.5778
Addition,66217,Copia Power,68466.0,Centennial Flats,AZ,La Paz,AZPS,IPP Non-CHP,CFB2,89.0,89.0,89.0,Batteries,Battery storage,MWH,BA,7.0,2026.0,"(U) Under construction, less than or equal to 50 percent complete",33.588334,-113.5283
Addition,66217,Copia Power,68466.0,Centennial Flats,AZ,La Paz,AZPS,IPP Non-CHP,CFPV2,166.7,166.7,166.7,Solar Photovoltaic,Solar,SUN,PV,7.0,2026.0,"(U) Under construction, less than or equal to 50 percent complete",33.588334,-113.5283
Addition,66829,"Hill Solar II, LLC",68481.0,Hill Solar II,TX,Hill,ERCO,IPP Non-CHP,HS2,200.0,200.0,200.0,Solar Photovoltaic,Solar,SUN,PV,7.0,2026.0,"(TS) Construction complete, but not yet in commercial operation",32.115203,-97.06783
Addition,67192,RWE Clean Energy,68499.0,"Crowned Heron 1 - Storage, LLC",TX,Fort Bend,ERCO,IPP Non-CHP,CWHBA,150.0,150.0,150.0,Batteries,Battery storage,MWH,BA,7.0,2026.0,"(TS) Construction complete, but not yet in commercial operation",29.482231,-95.61892
Addition,67192,RWE Clean Energy,68500.0,"Crowned Heron 2 - Storage, LLC",TX,Fort Bend,ERCO,IPP Non-CHP,CWH2,150.0,150.0,150.0,Batteries,Battery storage,MWH,BA,7.0,2026.0,"(TS) Construction complete, but not yet in commercial operation",29.482673,-95.61996
Addition,60059,ZGlobal Inc,68518.0,Merced 2 BESS,CA,Merced,CISO,IPP Non-CHP,MRC2B,2.0,2.0,2.0,Batteries,Battery storage,MWH,BA,7.0,2026.0,"(TS) Construction complete, but not yet in commercial operation",37.000929,-120.6648
Addition,66950,Lydian Energy,68581.0,Mendoza Trail BESS,TX,Crane,ERCO,IPP Non-CHP,MTB,200.0,200.0,200.0,Batteries,Battery storage,MWH,BA,7.0,2026.0,"(U) Under construction, less than or equal to 50 percent complete",31.19371,-102.3159
Addition,66950,Lydian Energy,68582.0,Pintail BESS,TX,San Patricio,ERCO,IPP Non-CHP,PPB,200.0,200.0,200.0,Batteries,Battery storage,MWH,BA,7.0,2026.0,"(U) Under construction, less than or equal to 50 percent complete",28.04268,-97.44014
Addition,60520,SoCore Energy LLC,68597.0,Mingoville PV I,PA,Centre,PJM,IPP Non-CHP,PV1,3.0,3.0,3.0,Solar Photovoltaic,Solar,SUN,PV,7.0,2026.0,"(U) Under construction, less than or equal to 50 percent complete",40.902,-77.685
Addition,60520,SoCore Energy LLC,68598.0,Mingoville PV II,PA,Centre,PJM,IPP Non-CHP,PV1,2.0,2.0,2.0,Solar Photovoltaic,Solar,SUN,PV,7.0,2026.0,"(U) Under construction, less than or equal to 50 percent complete",40.902,-77.685
Addition,67018,64NB 8me LLC,68661.0,Aratina Solar Center 1A,CA,San Bernardino,CISO,IPP Non-CHP,64BES,75.0,75.0,75.0,Batteries,Battery storage,MWH,BA,7.0,2026.0,"(TS) Construction complete, but not yet in commercial operation",34.987952,-117.5716
Addition,67018,64NB 8me LLC,68661.0,Aratina Solar Center 1A,CA,San Bernardino,CISO,IPP Non-CHP,64NB8,120.0,120.0,120.0,Solar Photovoltaic,Solar,SUN,PV,7.0,2026.0,"(TS) Construction complete, but not yet in commercial operation",34.987952,-117.5716
Addition,67723,"Choctaw Fields Solar Project, LLC",68786.0,Choctaw Fields Solar Project,OK,Choctaw,SWPP,IPP Non-CHP,USMNC,85.0,85.0,85.0,Solar Photovoltaic,Solar,SUN,PV,7.0,2026.0,"(TS) Construction complete, but not yet in commercial operation",34.030703,-95.32214
Addition,67083,"1000 Mile Solar, LLC",68847.0,1000 Mile Solar,TX,Yoakum,SWPP,IPP Non-CHP,PV1,300.0,300.0,300.0,Solar Photovoltaic,Solar,SUN,PV,7.0,2026.0,"(TS) Construction complete, but not yet in commercial operation",33.02248,-102.7089
Addition,67160,Padua 3,68914.0,Padua 3,TX,Bexar,ERCO,IPP Non-CHP,12343,200.0,200.0,200.0,Batteries,Battery storage,MWH,BA,7.0,2026.0,"(TS) Construction complete, but not yet in commercial operation",29.325064,-98.32562
Addition,62842,"Lightsource Renewable Energy Asset Management, LLC",68938.0,"Juliet Energy Project, LLC",OH,Wood,PJM,IPP Non-CHP,OHJE1,50.0,50.0,50.0,Solar Photovoltaic,Solar,SUN,PV,7.0,2026.0,"(V) Under construction, more than 50 percent complete",41.343803,-83.81598
Addition,67179,"Border Basin, LLC",68968.0,Border Basin Solar,OH,Hancock,PJM,IPP Non-CHP,ENX37,120.0,120.0,120.0,Solar Photovoltaic,Solar,SUN,PV,7.0,2026.0,"(V) Under construction, more than 50 percent complete",41.107431,-83.5722
Addition,67185,Ridge Farm Renewables LLC PV,68973.0,Ridge Farm Renewables LLC PV,IL,Vermilion,MISO,IPP Non-CHP,13359,4.0,4.0,3.8,Solar Photovoltaic,Solar,SUN,PV,7.0,2026.0,"(U) Under construction, less than or equal to 50 percent complete",39.891889,-87.6647
Addition,65539,Pivot Energy,69052.0,MDD109-NCBP BLDG 11-Manekin,MD,Prince Georges,PJM,IPP Non-CHP,MD11,2.4,2.4,2.4,Solar Photovoltaic,Solar,SUN,PV,7.0,2026.0,"(V) Under construction, more than 50 percent complete",38.8739,-76.7342
Addition,65539,Pivot Energy,69053.0,ILL060-Sangamon-Atchison,IL,Sangamon,MISO,IPP Non-CHP,IL60,2.0,2.0,2.0,Solar Photovoltaic,Solar,SUN,PV,7.0,2026.0,"(V) Under construction, more than 50 percent complete",39.849909,-89.29994
Addition,65539,Pivot Energy,69064.0,"NCBP TWELVE, LLC",MD,Prince Georges,PJM,IPP Non-CHP,NC12,1.2,1.2,1.2,Solar Photovoltaic,Solar,SUN,PV,7.0,2026.0,"(V) Under construction, more than 50 percent complete",38.8713,-76.7339
Addition,17650,Southern Power Co,69101.0,Millers Branch Solar,TX,Haskell,ERCO,IPP Non-CHP,MLB02,180.0,180.0,180.0,Solar Photovoltaic,Solar,SUN,PV,7.0,2026.0,"(V) Under construction, more than 50 percent complete",33.22132,-99.58652
Addition,49893,Invenergy Services LLC,69111.0,Trade Post Solar,IN,Sullivan,PJM,IPP Non-CHP,TRADE,200.0,200.0,200.0,Solar Photovoltaic,Solar,SUN,PV,7.0,2026.0,"(V) Under construction, more than 50 percent complete",39.238271,-87.51133
Addition,67294,"Deer Creek Solar I, LLC",69121.0,Deer Creek Hybrid,CA,Tulare,CISO,IPP Non-CHP,DERBA,51.4,50.0,50.0,Batteries,Battery storage,MWH,BA,7.0,2026.0,"(TS) Construction complete, but not yet in commercial operation",35.965,-119.07
Addition,67294,"Deer Creek Solar I, LLC",69121.0,Deer Creek Hybrid,CA,Tulare,CISO,IPP Non-CHP,DERPV,51.4,50.0,50.0,Solar Photovoltaic,Solar,SUN,PV,7.0,2026.0,"(TS) Construction complete, but not yet in commercial operation",35.965,-119.07
Addition,67298,"Anson Solar Center 2, LLC",69149.0,Anson 2 Solar,TX,Jones,ERCO,IPP Non-CHP,ANSN2,218.5,200.0,200.0,Solar Photovoltaic,Solar,SUN,PV,7.0,2026.0,"(V) Under construction, more than 50 percent complete",32.805609,-99.91901
Addition,61194,Generate Capital,69180.0,Cold Springs,NY,Onondaga,NYIS,IPP Non-CHP,11254,5.0,5.0,5.0,Solar Photovoltaic,Solar,SUN,PV,7.0,2026.0,"(V) Under construction, more than 50 percent complete",43.137912,-76.27779
Addition,61194,Generate Capital,69182.0,KA 340,IL,Kankakee,PJM,IPP Non-CHP,11225,5.0,5.0,5.0,Solar Photovoltaic,Solar,SUN,PV,7.0,2026.0,"(V) Under construction, more than 50 percent complete",41.245,-87.753
Addition,67337,"ESTX-PLD-HOUSTON2, LLC",69200.0,SAHARA BESS (SOHO BESS),TX,Brazoria,ERCO,IPP Non-CHP,SOHO1,204.4,204.4,204.4,Batteries,Battery storage,MWH,BA,7.0,2026.0,"(TS) Construction complete, but not yet in commercial operation",29.452067,-95.30828
Addition,67337,"ESTX-PLD-HOUSTON2, LLC",69200.0,SAHARA BESS (SOHO BESS),TX,Brazoria,ERCO,IPP Non-CHP,SOHO2,204.3,204.3,204.3,Batteries,Battery storage,MWH,BA,7.0,2026.0,"(TS) Construction complete, but not yet in commercial operation",29.452067,-95.30828
Addition,61194,Generate Capital,69202.0,KE109,IL,Kendall,PJM,IPP Non-CHP,11203,3.5,3.5,3.5,Solar Photovoltaic,Solar,SUN,PV,7.0,2026.0,"(TS) Construction complete, but not yet in commercial operation",41.64804,-88.58344
Addition,61194,Generate Capital,69203.0,KN07,IL,Kane,PJM,IPP Non-CHP,11227,5.0,5.0,5.0,Solar Photovoltaic,Solar,SUN,PV,7.0,2026.0,"(V) Under construction, more than 50 percent complete",41.87528,-88.42583
Addition,61194,Generate Capital,69208.0,Route 14-1,NY,Ontario,NYIS,IPP Non-CHP,11036,5.0,5.0,5.0,Solar Photovoltaic,Solar,SUN,PV,7.0,2026.0,"(V) Under construction, more than 50 percent complete",43.041852,-76.98501
Addition,61194,Generate Capital,69209.0,Route 14-2,NY,Ontario,NYIS,IPP Non-CHP,11037,5.0,5.0,5.0,Solar Photovoltaic,Solar,SUN,PV,7.0,2026.0,"(V) Under construction, more than 50 percent complete",43.042769,-76.9809
Addition,61194,Generate Capital,69217.0,Thoroman,IL,Adams,MISO,IPP Non-CHP,11219,2.5,2.5,2.5,Solar Photovoltaic,Solar,SUN,PV,7.0,2026.0,"(V) Under construction, more than 50 percent complete",40.029221,-90.93622
Addition,61194,Generate Capital,69220.0,West Genesee,NY,Onondaga,NYIS,IPP Non-CHP,11253,2.9,2.9,2.9,Solar Photovoltaic,Solar,SUN,PV,7.0,2026.0,"(V) Under construction, more than 50 percent complete",43.165134,-76.41876
