Date,Geography,Sector,Sales MWh,Revenue Thousand Dollars,Customers,Price Cents per kWh,Data Status
2023-02-01,ME,Total,1065381.5,217622.29,824715.0,20.43,Final
2023-02-01,MI,Total,7518838.5,1007865.6,5050171.0,13.4,Final
2023-02-01,MN,Total,5265389.2,609086.35,2851708.0,11.57,Final
2023-02-01,MO,Total,5989668.8,603550.41,3305190.0,10.08,Final
2023-02-01,MS,Total,3602787.7,411071.55,1582714.0,11.41,Final
2023-02-01,MT,Total,1363504.4,149288.11,671150.0,10.95,Final
2023-02-01,NC,Total,9861774.1,1036778.6,5657163.0,10.51,Final
2023-02-01,ND,Total,2225654.1,182580.16,480164.0,8.2,Final
2023-02-01,NE,Total,2657844.8,227493.4,1104851.0,8.56,Final
2023-02-01,NH,Total,892819.74,230297.59,761184.0,25.79,Final
2023-02-01,NJ,Total,5212543.5,758465.09,4241313.0,14.55,Final
2023-02-01,NM,Total,2100149.0,202548.65,1083804.0,9.64,Final
2023-02-01,NV,Total,2602936.3,332027.46,1457142.0,12.76,Final
2023-02-01,NY,Total,11110591.0,2010854.4,8508485.0,18.1,Final
2023-02-01,OH,Total,11336393.0,1243577.2,5746256.0,10.97,Final
2023-02-01,OK,Total,5058164.9,451155.64,2171243.0,8.92,Final
2023-02-01,OR,Total,4886748.7,509636.41,2105419.0,10.43,Final
2023-02-01,PA,Total,11332809.0,1489503.4,6254170.0,13.14,Final
2023-02-01,RI,Total,543894.0,126382.41,515684.0,23.24,Final
2023-02-01,SC,Total,5786345.2,614922.81,2901209.0,10.63,Final
2023-02-01,SD,Total,1161938.7,117984.12,502718.0,10.15,Final
2023-02-01,TN,Total,8160217.1,918769.94,3617573.0,11.26,Final
2023-02-01,TX,Total,34787621.0,3496150.1,14111413.0,10.05,Final
2023-02-01,UT,Total,2570721.2,225233.76,1387282.0,8.76,Final
2023-02-01,VA,Total,10207224.0,1116650.4,4041535.0,10.94,Final
2023-02-01,VT,Total,453769.8,78375.34,382476.0,17.27,Final
2023-02-01,WA,Total,7962562.6,768345.8,3703738.0,9.65,Final
2023-02-01,WI,Total,5378204.0,672147.64,3159912.0,12.5,Final
2023-02-01,WV,Total,2587887.9,271704.89,1026222.0,10.5,Final
2023-02-01,WY,Total,1390019.4,113020.44,352226.0,8.13,Final
2023-01-01,AK,Total,587915.71,119229.97,352907.0,20.28,Final
2023-01-01,AL,Total,7043382.3,803023.08,2729635.0,11.4,Final
2023-01-01,AR,Total,4199157.5,400757.45,1690490.0,9.54,Final
2023-01-01,AZ,Total,6220418.5,691253.26,3402912.0,11.11,Final
2023-01-01,CA,Total,20504707.0,4682048.6,15952153.0,22.83,Final
2023-01-01,CO,Total,4767337.1,549898.53,2913738.0,11.53,Final
2023-01-01,CT,Total,2276369.3,582445.05,1699846.0,25.59,Final
2023-01-01,DC,Total,841809.04,129224.21,338184.0,15.35,Final
2023-01-01,DE,Total,955723.41,121196.24,525889.0,12.68,Final
2023-01-01,FL,Total,18434148.0,2502196.3,11461620.0,13.57,Final
2023-01-01,GA,Total,11689794.0,1275950.8,5295301.0,10.92,Final
2023-01-01,HI,Total,730108.9,311289.92,506866.0,42.64,Final
2023-01-01,IA,Total,4882696.9,415548.65,1690449.0,8.51,Final
2023-01-01,ID,Total,2263321.3,197093.32,986847.0,8.71,Final
2023-01-01,IL,Total,11419140.0,1386892.5,6019584.0,12.15,Final
2023-01-01,IN,Total,8319049.4,1045524.3,3396155.0,12.57,Final
2023-01-01,KS,Total,3595316.0,392005.62,1568109.0,10.9,Final
2023-01-01,KY,Total,6335630.4,671885.95,2375563.0,10.6,Final
2023-01-01,LA,Total,7697784.2,758084.6,2445237.0,9.85,Final
2023-01-01,MA,Total,4379152.5,1114172.1,3343232.0,25.44,Final
2023-01-01,MD,Total,5074960.6,761914.09,2694480.0,15.01,Final
2023-01-01,ME,Total,1066952.4,200902.51,856210.0,18.83,Final
2023-01-01,MI,Total,8335368.1,1128865.4,5050091.0,13.54,Final
2023-01-01,MN,Total,5908233.8,669421.54,2855415.0,11.33,Final
2023-01-01,MO,Total,7106523.6,669854.05,3300066.0,9.43,Final
2023-01-01,MS,Total,4026303.1,448555.49,1583799.0,11.14,Final
2023-01-01,MT,Total,1508706.9,174160.53,671012.0,11.54,Final
2023-01-01,NC,Total,10949096.0,1165443.6,5654372.0,10.64,Final
2023-01-01,ND,Total,2400295.5,199761.5,482901.0,8.32,Final
2023-01-01,NE,Total,2964330.0,245702.67,1105975.0,8.29,Final
2023-01-01,NH,Total,940209.88,246818.01,759687.0,26.25,Final
2023-01-01,NJ,Total,5863570.8,862232.07,4250845.0,14.7,Final
2023-01-01,NM,Total,2317958.0,214727.78,1080717.0,9.26,Final
2023-01-01,NV,Total,2881426.8,388121.9,1459813.0,13.47,Final
2023-01-01,NY,Total,11907858.0,2259475.4,8564760.0,18.97,Final
2023-01-01,OH,Total,12720499.0,1394127.9,5744501.0,10.96,Final
2023-01-01,OK,Total,5664563.8,498246.45,2171950.0,8.8,Final
2023-01-01,OR,Total,5349371.8,554318.37,2106508.0,10.36,Final
2023-01-01,PA,Total,12731139.0,1695298.6,6251183.0,13.32,Final
2023-01-01,RI,Total,616164.53,145852.44,516410.0,23.67,Final
2023-01-01,SC,Total,6818258.5,732775.06,2898270.0,10.75,Final
2023-01-01,SD,Total,1261545.4,126707.99,503645.0,10.04,Final
2023-01-01,TN,Total,8823278.5,961582.47,3605210.0,10.9,Final
2023-01-01,TX,Total,37492526.0,3759194.6,14088093.0,10.03,Final
2023-01-01,UT,Total,2758486.0,241809.96,1384153.0,8.77,Final
2023-01-01,VA,Total,10969763.0,1265296.3,4041261.0,11.53,Final
2023-01-01,VT,Total,496070.21,85323.79,383079.0,17.2,Final
2023-01-01,WA,Total,8872205.0,847302.61,3725143.0,9.55,Final
2023-01-01,WI,Total,5978757.8,737072.44,3179872.0,12.33,Final
2023-01-01,WV,Total,2945150.6,296053.75,1027204.0,10.05,Final
2023-01-01,WY,Total,1522111.9,122552.01,352846.0,8.05,Final
2022-12-01,AK,Total,579948.87,117140.22,352750.0,20.2,Final
2022-12-01,AL,Total,7066254.3,781101.07,2723469.0,11.05,Final
2022-12-01,AR,Total,3951564.3,382090.03,1695855.0,9.67,Final
2022-12-01,AZ,Total,6102137.7,672932.71,3398613.0,11.03,Final
2022-12-01,CA,Total,19176141.0,4231712.9,16255011.0,22.07,Final
2022-12-01,CO,Total,4862103.8,567105.97,2905538.0,11.66,Final
2022-12-01,CT,Total,2369868.6,503490.12,1699247.0,21.25,Final
2022-12-01,DC,Total,815301.71,125529.81,337489.0,15.4,Final
2022-12-01,DE,Total,987565.71,128649.28,525067.0,13.03,Final
2022-12-01,FL,Total,18819563.0,2390764.9,11453180.0,12.7,Final
2022-12-01,GA,Total,12235339.0,1266511.9,5319921.0,10.35,Final
2022-12-01,HI,Total,747249.24,315657.68,504797.0,42.24,Final
2022-12-01,IA,Total,4821392.8,403615.15,1690359.0,8.37,Final
2022-12-01,ID,Total,2325917.7,203271.65,985076.0,8.74,Final
2022-12-01,IL,Total,11602160.0,1409703.0,6030080.0,12.15,Final
2022-12-01,IN,Total,8400021.6,1052251.4,3390608.0,12.53,Final
2022-12-01,KS,Total,3377260.7,376169.27,1571592.0,11.14,Final
2022-12-01,KY,Total,6255947.2,686002.24,2375592.0,10.97,Final
2022-12-01,LA,Total,7491496.2,768661.23,2453632.0,10.26,Final
2022-12-01,MA,Total,4163695.2,980754.7,3288191.0,23.55,Final
2022-12-01,MD,Total,5483514.1,804837.86,2694345.0,14.68,Final
2022-12-01,ME,Total,1012120.9,178743.38,855917.0,17.66,Final
2022-12-01,MI,Total,8408863.7,1148913.8,5049695.0,13.66,Final
2022-12-01,MN,Total,5890839.9,676691.87,2856524.0,11.49,Final
2022-12-01,MO,Total,6999695.5,667091.39,3315294.0,9.53,Final
2022-12-01,MS,Total,3806352.8,396227.99,1591888.0,10.41,Final
2022-12-01,MT,Total,1548344.3,191606.97,671977.0,12.38,Final
2022-12-01,NC,Total,12022326.0,1207060.9,5652288.0,10.04,Final
2022-12-01,ND,Total,2395545.3,189542.63,480205.0,7.91,Final
2022-12-01,NE,Total,2968058.4,249794.87,1108361.0,8.42,Final
2022-12-01,NH,Total,919487.55,231109.56,757046.0,25.13,Final
2022-12-01,NJ,Total,6115703.5,899613.33,4229519.0,14.71,Final
2022-12-01,NM,Total,2299585.1,212561.95,1082339.0,9.24,Final
2022-12-01,NV,Total,2891671.3,360746.18,1454496.0,12.48,Final
2022-12-01,NY,Total,11988820.0,2183188.3,8553993.0,18.21,Final
2022-12-01,OH,Total,13119556.0,1387963.6,5740224.0,10.58,Final
2022-12-01,OK,Total,5674866.9,540345.16,2170997.0,9.52,Final
2022-12-01,OR,Total,5342363.4,518772.92,2108598.0,9.71,Final
2022-12-01,PA,Total,12976523.0,1717349.3,6258421.0,13.23,Final
2022-12-01,RI,Total,618616.95,137971.05,487034.0,22.3,Final
2022-12-01,SC,Total,6672049.6,785584.07,2902460.0,11.77,Final
2022-12-01,SD,Total,1220278.9,124305.69,503624.0,10.19,Final
2022-12-01,TN,Total,8166346.7,888485.65,3584441.0,10.88,Final
2022-12-01,TX,Total,38218493.0,3897761.6,14016127.0,10.2,Final
2022-12-01,UT,Total,2812609.3,249597.98,1373624.0,8.87,Final
2022-12-01,VA,Total,11958200.0,1380600.6,4044863.0,11.55,Final
2022-12-01,VT,Total,487770.14,84369.76,383088.0,17.3,Final
2022-12-01,WA,Total,8962869.2,839827.22,3730232.0,9.37,Final
2022-12-01,WI,Total,6028663.8,702803.93,3173583.0,11.66,Final
2022-12-01,WV,Total,3099172.3,311915.02,1026220.0,10.06,Final
2022-12-01,WY,Total,1515548.6,127618.91,355411.0,8.42,Final
2022-11-01,AK,Total,521957.07,108491.42,352971.0,20.79,Final
2022-11-01,AL,Total,6280496.6,750203.38,2729753.0,11.95,Final
2022-11-01,AR,Total,3519112.2,341798.72,1694105.0,9.71,Final
2022-11-01,AZ,Total,5488189.4,592451.71,3388129.0,10.8,Final
2022-11-01,CA,Total,18003136.0,3999436.4,15674895.0,22.22,Final
2022-11-01,CO,Total,4358594.0,522070.63,2901598.0,11.98,Final
2022-11-01,CT,Total,2047534.5,416299.49,1698208.0,20.33,Final
2022-11-01,DC,Total,765986.88,117968.67,336762.0,15.4,Final
2022-11-01,DE,Total,798574.7,101010.59,524777.0,12.65,Final
2022-11-01,FL,Total,18222749.0,2291586.4,11441410.0,12.58,Final
2022-11-01,GA,Total,10495414.0,1190750.8,5314674.0,11.35,Final
2022-11-01,HI,Total,755968.6,310983.36,506381.0,41.14,Final
2022-11-01,IA,Total,4311294.2,366145.87,1685820.0,8.49,Final
2022-11-01,ID,Total,2005535.9,170255.7,982933.0,8.49,Final
2022-11-01,IL,Total,10072749.0,1194240.4,6034390.0,11.86,Final
2022-11-01,IN,Total,7376830.3,923320.5,3389338.0,12.52,Final
2022-11-01,KS,Total,3061800.1,354298.44,1571263.0,11.57,Final
2022-11-01,KY,Total,5429462.7,593083.83,2375514.0,10.92,Final
2022-11-01,LA,Total,6906570.8,778422.23,2451966.0,11.27,Final
2022-11-01,MA,Total,3775164.5,822737.3,3331143.0,21.79,Final
2022-11-01,MD,Total,4403083.3,609681.41,2693393.0,13.85,Final
2022-11-01,ME,Total,927172.14,152530.59,821025.0,16.45,Final
2022-11-01,MI,Total,7669157.5,987297.16,5045502.0,12.87,Final
2022-11-01,MN,Total,5209495.0,610959.81,2849749.0,11.73,Final
2022-11-01,MO,Total,5887253.5,577341.85,3290719.0,9.81,Final
2022-11-01,MS,Total,3487702.0,377466.36,1592363.0,10.82,Final
2022-11-01,MT,Total,1261097.2,136224.67,670363.0,10.8,Final
2022-11-01,NC,Total,10468299.0,988594.29,5646007.0,9.44,Final
2022-11-01,ND,Total,2248630.4,186408.44,479759.0,8.29,Final
2022-11-01,NE,Total,2580606.6,219050.95,1100305.0,8.49,Final
2022-11-01,NH,Total,795526.53,187356.67,758012.0,23.55,Final
2022-11-01,NJ,Total,5197263.4,727973.96,4226726.0,14.01,Final
2022-11-01,NM,Total,2120736.3,213609.73,1080955.0,10.07,Final
2022-11-01,NV,Total,2731819.7,305361.13,1456658.0,11.18,Final
2022-11-01,NY,Total,10488566.0,1908652.4,8587566.0,18.2,Final
2022-11-01,OH,Total,11357442.0,1228486.0,5739722.0,10.82,Final
2022-11-01,OK,Total,5113175.9,488585.83,2168854.0,9.56,Final
2022-11-01,OR,Total,4923268.7,460632.4,2104294.0,9.36,Final
2022-11-01,PA,Total,10803380.0,1320970.0,6257018.0,12.23,Final
2022-11-01,RI,Total,552034.66,116674.03,516916.0,21.14,Final
2022-11-01,SC,Total,6290669.4,653628.96,2904108.0,10.39,Final
2022-11-01,SD,Total,1064186.7,108385.24,502494.0,10.18,Final
2022-11-01,TN,Total,7179997.9,789602.76,3599512.0,11.0,Final
2022-11-01,TX,Total,34435118.0,3437497.6,14049542.0,9.98,Final
2022-11-01,UT,Total,2622650.8,225312.23,1371435.0,8.59,Final
2022-11-01,VA,Total,10567735.0,1171805.7,4040951.0,11.09,Final
2022-11-01,VT,Total,423492.18,73521.07,383548.0,17.36,Final
2022-11-01,WA,Total,7754752.8,708174.99,3705655.0,9.13,Final
2022-11-01,WI,Total,5430599.5,633010.24,3159873.0,11.66,Final
2022-11-01,WV,Total,2652932.7,271416.82,1025644.0,10.23,Final
2022-11-01,WY,Total,1412780.3,115322.33,352434.0,8.16,Final
2022-10-01,AK,Total,484758.07,102266.62,353047.0,21.1,Final
2022-10-01,AL,Total,6335509.1,733971.8,2729243.0,11.59,Final
2022-10-01,AR,Total,3727639.1,377218.11,1691714.0,10.12,Final
2022-10-01,AZ,Total,6533298.7,730245.35,3378502.0,11.18,Final
2022-10-01,CA,Total,21570342.0,4927885.8,15934692.0,22.85,Final
2022-10-01,CO,Total,4351753.9,523977.3,2898096.0,12.04,Final
2022-10-01,CT,Total,2021747.4,413769.79,1697078.0,20.47,Final
2022-10-01,DC,Total,778251.52,125372.42,336384.0,16.11,Final
2022-10-01,DE,Total,811644.41,104621.4,524078.0,12.89,Final
2022-10-01,FL,Total,19758450.0,2521150.0,11428843.0,12.76,Final
2022-10-01,GA,Total,10639519.0,1225529.1,5307944.0,11.52,Final
2022-10-01,HI,Total,816221.95,342713.99,505966.0,41.99,Final
2022-10-01,IA,Total,4075153.5,356365.7,1684444.0,8.74,Final
2022-10-01,ID,Total,1788447.2,153706.01,981465.0,8.59,Final
2022-10-01,IL,Total,9856187.7,1178881.1,6014837.0,11.96,Final
2022-10-01,IN,Total,7201701.2,931529.61,3386627.0,12.93,Final
2022-10-01,KS,Total,3126902.5,371736.63,1570962.0,11.89,Final
2022-10-01,KY,Total,5354060.9,573611.28,2373850.0,10.71,Final
2022-10-01,LA,Total,7721520.5,877869.36,2453282.0,11.37,Final
2022-10-01,MA,Total,3881124.7,824812.77,3354538.0,21.25,Final
2022-10-01,MD,Total,4150140.7,590786.68,2691085.0,14.24,Final
2022-10-01,ME,Total,863783.02,143954.81,829757.0,16.67,Final
2022-10-01,MI,Total,7605817.2,985876.7,5040251.0,12.96,Final
2022-10-01,MN,Total,5031483.8,607084.87,2848290.0,12.07,Final
2022-10-01,MO,Total,5500098.2,533182.84,3301585.0,9.69,Final
2022-10-01,MS,Total,3880127.4,413866.28,1589126.0,10.67,Final
2022-10-01,MT,Total,1103428.2,113545.39,671116.0,10.29,Final
2022-10-01,NC,Total,9905864.5,999590.14,5637671.0,10.09,Final
2022-10-01,ND,Total,2101911.3,175204.58,479540.0,8.34,Final
2022-10-01,NE,Total,2470210.7,218708.38,1100501.0,8.85,Final
2022-10-01,NH,Total,771154.55,176341.31,757726.0,22.87,Final
2022-10-01,NJ,Total,5291500.9,732709.05,4227521.0,13.85,Final
2022-10-01,NM,Total,2202679.4,224813.5,1080457.0,10.21,Final
2022-10-01,NV,Total,3090157.5,347403.42,1452299.0,11.24,Final
2022-10-01,NY,Total,10809587.0,2038573.2,8564930.0,18.86,Final
2022-10-01,OH,Total,10996635.0,1197698.1,5735473.0,10.89,Final
2022-10-01,OK,Total,5109770.5,536388.37,2167172.0,10.5,Final
2022-10-01,OR,Total,4264078.8,399597.85,2103618.0,9.37,Final
2022-10-01,PA,Total,10655450.0,1290070.4,6255425.0,12.11,Final
2022-10-01,RI,Total,550077.9,107163.36,503479.0,19.48,Final
2022-10-01,SC,Total,5984407.2,625805.99,2890693.0,10.46,Final
2022-10-01,SD,Total,985407.33,105603.72,501557.0,10.72,Final
2022-10-01,TN,Total,7399040.1,819571.82,3600446.0,11.08,Final
2022-10-01,TX,Total,37215509.0,3870853.6,14025287.0,10.4,Final
2022-10-01,UT,Total,2560624.0,225729.71,1368071.0,8.82,Final
2022-10-01,VA,Total,9805758.9,1100153.6,4035377.0,11.22,Final
2022-10-01,VT,Total,410121.11,71287.71,383658.0,17.38,Final
2022-10-01,WA,Total,6520236.7,599840.11,3707555.0,9.2,Final
2022-10-01,WI,Total,5307147.8,622932.67,3155859.0,11.74,Final
2022-10-01,WV,Total,2508133.0,247630.04,1025272.0,9.87,Final
2022-10-01,WY,Total,1311369.5,107456.11,352135.0,8.19,Final
2022-09-01,AK,Total,462046.52,92119.7,353118.0,19.94,Final
2022-09-01,AL,Total,7423147.1,934521.68,2727869.0,12.59,Final
2022-09-01,AR,Total,4319599.1,468662.37,1694486.0,10.85,Final
2022-09-01,AZ,Total,8411936.8,990896.96,3369609.0,11.78,Final
2022-09-01,CA,Total,26005269.0,6250547.9,15916262.0,24.04,Final
2022-09-01,CO,Total,4816997.0,609301.61,2894927.0,12.65,Final
2022-09-01,CT,Total,2153242.0,501511.38,1696205.0,23.29,Final
2022-09-01,DC,Total,879774.56,129066.29,335844.0,14.67,Final
2022-09-01,DE,Total,989431.41,122874.7,523507.0,12.42,Final
2022-09-01,FL,Total,23226355.0,3038011.1,11412644.0,13.08,Final
2022-09-01,GA,Total,12368787.0,1602568.5,5301121.0,12.96,Final
2022-09-01,HI,Total,799282.86,338787.65,506118.0,42.39,Final
2022-09-01,IA,Total,4340660.7,460068.55,1684506.0,10.6,Final
2022-09-01,ID,Total,2125100.1,178901.09,980612.0,8.42,Final
2022-09-01,IL,Total,11147591.0,1440306.7,6015796.0,12.92,Final
2022-09-01,IN,Total,8280511.0,955926.81,3384054.0,11.54,Final
2022-09-01,KS,Total,3765320.2,455447.34,1570141.0,12.1,Final
2022-09-01,KY,Total,6062134.3,671810.53,2372618.0,11.08,Final
2022-09-01,LA,Total,8447884.0,970348.57,2450501.0,11.49,Final
2022-09-01,MA,Total,4479092.8,1008314.9,3371232.0,22.51,Final
2022-09-01,MD,Total,4682669.6,635673.09,2689087.0,13.58,Final
2022-09-01,ME,Total,984170.32,169107.29,853885.0,17.18,Final
2022-09-01,MI,Total,8221653.6,1081622.1,5038562.0,13.16,Final
2022-09-01,MN,Total,5384425.4,695633.34,2848110.0,12.92,Final
2022-09-01,MO,Total,6848097.8,761373.73,3294277.0,11.12,Final
2022-09-01,MS,Total,4386394.6,484154.32,1588890.0,11.04,Final
2022-09-01,MT,Total,1236600.7,131668.05,671477.0,10.65,Final
2022-09-01,NC,Total,11186517.0,1152629.2,5630348.0,10.3,Final
2022-09-01,ND,Total,1999233.7,174267.0,479287.0,8.72,Final
2022-09-01,NE,Total,2828449.2,265372.17,1106907.0,9.38,Final
2022-09-01,NH,Total,870119.79,214261.76,758524.0,24.62,Final
2022-09-01,NJ,Total,6056142.6,908752.46,4228304.0,15.01,Final
2022-09-01,NM,Total,2385187.7,262885.77,1079592.0,11.02,Final
2022-09-01,NV,Total,3783712.5,484037.17,1450307.0,12.79,Final
2022-09-01,NY,Total,12990339.0,2634141.2,8507554.0,20.28,Final
2022-09-01,OH,Total,12120378.0,1343286.7,5720060.0,11.08,Final
2022-09-01,OK,Total,6048116.3,685180.88,2166227.0,11.33,Final
2022-09-01,OR,Total,4293743.3,403436.88,2101949.0,9.4,Final
2022-09-01,PA,Total,11935213.0,1497942.4,6253923.0,12.55,Final
2022-09-01,RI,Total,625496.37,124076.64,515208.0,19.84,Final
2022-09-01,SC,Total,7074173.0,801009.97,2894153.0,11.32,Final
2022-09-01,SD,Total,1092077.5,115448.77,502405.0,10.57,Final
2022-09-01,TN,Total,9032477.8,1036261.6,3597093.0,11.47,Final
2022-09-01,TX,Total,43748660.0,4773588.3,14005403.0,10.91,Final
2022-09-01,UT,Total,2930614.5,282677.58,1364881.0,9.65,Final
2022-09-01,VA,Total,10694257.0,1243466.6,4033691.0,11.63,Final
2022-09-01,VT,Total,421242.77,72851.2,383729.0,17.29,Final
2022-09-01,WA,Total,6740197.8,618046.43,3712748.0,9.17,Final
2022-09-01,WI,Total,5704364.1,711770.23,3167243.0,12.48,Final
2022-09-01,WV,Total,2441968.6,239407.19,1024779.0,9.8,Final
2022-09-01,WY,Total,1292985.7,109159.28,352482.0,8.44,Final
2022-08-01,AK,Total,472160.51,97773.61,352847.0,20.71,Final
2022-08-01,AL,Total,8486049.5,1114634.6,2726988.0,13.13,Final
2022-08-01,AR,Total,4963522.1,538944.15,1692803.0,10.86,Final
2022-08-01,AZ,Total,9251040.3,1112796.8,3358671.0,12.03,Final
2022-08-01,CA,Total,27435434.0,6715513.0,16136042.0,24.48,Final
2022-08-01,CO,Total,5598633.3,713960.25,2890357.0,12.75,Final
2022-08-01,CT,Total,2870314.8,658763.52,1696748.0,22.95,Final
2022-08-01,DC,Total,989541.32,152356.82,335353.0,15.4,Final
2022-08-01,DE,Total,1185669.1,145952.53,523083.0,12.31,Final
2022-08-01,FL,Total,25801877.0,3285706.9,11400629.0,12.73,Final
2022-08-01,GA,Total,14367542.0,2048289.2,5296001.0,14.26,Final
2022-08-01,HI,Total,810462.22,339807.9,506138.0,41.93,Final
2022-08-01,IA,Total,4875184.9,568637.04,1682822.0,11.66,Final
2022-08-01,ID,Total,2653681.7,238551.93,978440.0,8.99,Final
2022-08-01,IL,Total,13100049.0,1711692.4,6035168.0,13.07,Final
2022-08-01,IN,Total,9712518.5,1213003.6,3386466.0,12.49,Final
2022-08-01,KS,Total,4389492.6,548262.61,1569458.0,12.49,Final
2022-08-01,KY,Total,7018170.4,802159.46,2375071.0,11.43,Final
2022-08-01,LA,Total,9159880.0,1075797.0,2454609.0,11.74,Final
2022-08-01,MA,Total,5075298.5,1125017.8,3522169.0,22.17,Final
2022-08-01,MD,Total,5857009.9,791809.17,2687714.0,13.52,Final
2022-08-01,ME,Total,1140381.3,187408.35,855871.0,16.43,Final
2022-08-01,MI,Total,9737008.0,1304882.1,5035867.0,13.4,Final
2022-08-01,MN,Total,6030034.1,776254.36,2847453.0,12.87,Final
2022-08-01,MO,Total,7878220.4,971234.57,3309290.0,12.33,Final
2022-08-01,MS,Total,4908901.6,520861.13,1590543.0,10.61,Final
2022-08-01,MT,Total,1416560.1,146654.95,670777.0,10.35,Final
2022-08-01,NC,Total,13576252.0,1368622.1,5623792.0,10.08,Final
2022-08-01,ND,Total,2066892.9,184268.91,479073.0,8.92,Final
2022-08-01,NE,Total,3449642.5,322387.24,1107247.0,9.35,Final
2022-08-01,NH,Total,1084817.7,245232.28,758308.0,22.61,Final
2022-08-01,NJ,Total,8303206.0,1328486.4,4226744.0,16.0,Final
2022-08-01,NM,Total,2620155.8,283998.48,1077670.0,10.84,Final
2022-08-01,NV,Total,4392429.2,520635.41,1451376.0,11.85,Final
2022-08-01,NY,Total,14847971.0,2861628.7,8496392.0,19.27,Final
2022-08-01,OH,Total,14134645.0,1627716.3,5735535.0,11.52,Final
2022-08-01,OK,Total,7154367.8,854566.86,2165183.0,11.94,Final
2022-08-01,OR,Total,5108228.2,470439.1,2102291.0,9.21,Final
2022-08-01,PA,Total,13830065.0,1749977.5,6253270.0,12.65,Final
2022-08-01,RI,Total,806753.3,149876.27,511269.0,18.58,Final
2022-08-01,SC,Total,8039027.6,939542.59,2890620.0,11.69,Final
2022-08-01,SD,Total,1232509.3,134893.46,501979.0,10.94,Final
2022-08-01,TN,Total,10109892.0,1274779.3,3609050.0,12.61,Final
2022-08-01,TX,Total,49194868.0,5414573.4,14021387.0,11.01,Final
2022-08-01,UT,Total,3356131.1,310941.42,1363636.0,9.26,Final
2022-08-01,VA,Total,12242460.0,1429416.2,4031525.0,11.68,Final
2022-08-01,VT,Total,504106.74,85835.44,384541.0,17.03,Final
2022-08-01,WA,Total,7571759.8,687076.13,3712273.0,9.07,Final
2022-08-01,WI,Total,6544749.8,803277.0,3153343.0,12.27,Final
2022-08-01,WV,Total,2871081.6,286994.34,1023889.0,10.0,Final
2022-08-01,WY,Total,1399633.6,119560.44,352260.0,8.54,Final
2022-07-01,AK,Total,462972.47,99206.75,352270.0,21.43,Final
2022-07-01,AL,Total,8879874.3,1118306.6,2719728.0,12.59,Final
2022-07-01,AR,Total,5121244.8,559506.52,1688989.0,10.93,Final
2022-07-01,AZ,Total,9784797.3,1174448.6,3354963.0,12.0,Final
2022-07-01,CA,Total,24188196.0,5790928.3,15655829.0,23.94,Final
2022-07-01,CO,Total,5687394.6,705726.52,2886010.0,12.41,Final
2022-07-01,CT,Total,2918753.3,517740.15,1696042.0,17.74,Final
2022-07-01,DC,Total,1041513.5,159329.04,334702.0,15.3,Final
2022-07-01,DE,Total,1158632.9,137844.96,522035.0,11.9,Final
2022-07-01,FL,Total,25598375.0,3222847.8,11380485.0,12.59,Final
2022-07-01,GA,Total,14928734.0,2148177.1,5284476.0,14.39,Final
2022-07-01,HI,Total,789580.55,326949.58,505766.0,41.41,Final
2022-07-01,IA,Total,5018540.4,602075.49,1681066.0,12.0,Final
2022-07-01,ID,Total,2893655.7,260963.9,976231.0,9.02,Final
2022-07-01,IL,Total,13408362.0,1737749.4,5995897.0,12.96,Final
2022-07-01,IN,Total,9461791.0,1131864.8,3378655.0,11.96,Final
2022-07-01,KS,Total,4373491.3,542744.25,1574061.0,12.41,Final
2022-07-01,KY,Total,7286343.0,819588.71,2369446.0,11.25,Final
2022-07-01,LA,Total,9410510.3,1121305.4,2448611.0,11.92,Final
2022-07-01,MA,Total,4911311.8,992139.46,3319758.0,20.2,Final
2022-07-01,MD,Total,5989542.9,800784.98,2686156.0,13.37,Final
2022-07-01,ME,Total,963696.27,169492.91,820267.0,17.59,Final
2022-07-01,MI,Total,9745962.2,1336741.6,5034717.0,13.72,Final
2022-07-01,MN,Total,6183776.1,796741.51,2842212.0,12.88,Final
2022-07-01,MO,Total,8230428.8,992026.0,3279458.0,12.05,Final
2022-07-01,MS,Total,5021608.8,516361.72,1586707.0,10.28,Final
2022-07-01,MT,Total,1255519.5,118870.17,669338.0,9.47,Final
2022-07-01,NC,Total,14027949.0,1367032.3,5607435.0,9.75,Final
2022-07-01,ND,Total,2049936.8,180303.82,478378.0,8.8,Final
2022-07-01,NE,Total,3294997.3,314919.06,1103400.0,9.56,Final
2022-07-01,NH,Total,1055283.2,198854.37,758039.0,18.84,Final
2022-07-01,NJ,Total,8419839.3,1323338.2,4229964.0,15.72,Final
2022-07-01,NM,Total,2677677.7,298962.28,1076928.0,11.17,Final
2022-07-01,NV,Total,4545289.5,532980.63,1449570.0,11.73,Final
2022-07-01,NY,Total,13868681.0,2689499.7,8498659.0,19.39,Final
2022-07-01,OH,Total,14295567.0,1644982.4,5727669.0,11.51,Final
2022-07-01,OK,Total,7505373.4,848592.43,2161092.0,11.31,Final
2022-07-01,OR,Total,4925411.1,454306.8,2099230.0,9.22,Final
2022-07-01,PA,Total,13522954.0,1694822.4,6251762.0,12.53,Final
2022-07-01,RI,Total,792261.42,136529.33,515155.0,17.23,Final
2022-07-01,SC,Total,8544764.2,976437.95,2879647.0,11.43,Final
2022-07-01,SD,Total,1199857.5,132442.44,500241.0,11.04,Final
